time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461650000	-24.7386	-6.13851	4.75632	2.21583	-0.589576	radar	0.303848	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9196	-5.93838	4.8005	2.19562	-0.575534	lidar	2.7136	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0509	-5.73382	4.8049	2.16721	-0.565818	radar	1.84427	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1843	-5.56168	4.77498	2.14741	-0.557427	lidar	0.407495	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3389	-5.37665	4.78016	2.14809	-0.492122	radar	1.27563	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.483	-5.15636	4.81382	2.12363	-0.49002	lidar	0.584276	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6155	-4.97762	4.79146	2.12543	-0.426874	radar	6.10226	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7324	-4.80492	4.74892	2.10998	-0.42189	lidar	0.610016	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8521	-4.59883	4.75101	2.09086	-0.414919	radar	0.123219	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9651	-4.3601	4.78675	2.0616	-0.423742	lidar	0.52941	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0716	-4.13845	4.79026	2.00511	-0.529815	radar	11.4421	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.161	-3.85909	4.85926	1.96197	-0.54715	lidar	2.05293	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2337	-3.62195	4.86312	1.90158	-0.63668	radar	3.28813	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2595	-3.35446	4.88042	1.84534	-0.664916	lidar	4.31402	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3099	-3.11222	4.88378	1.79865	-0.697228	radar	0.221222	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3313	-2.87434	4.86821	1.75333	-0.710554	lidar	1.30486	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3921	-2.64895	4.85604	1.73791	-0.666328	radar	1.66145	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4681	-2.48769	4.76946	1.72886	-0.644555	lidar	5.92075	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5256	-2.25237	4.77458	1.71977	-0.587448	radar	1.20874	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5755	-2.05316	4.73132	1.70081	-0.578241	lidar	1.30507	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6076	-1.81559	4.73374	1.68699	-0.532145	radar	2.00777	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6055	-1.56887	4.7414	1.64939	-0.544666	lidar	1.0922	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6016	-1.33825	4.73161	1.60297	-0.59321	radar	1.67245	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6048	-1.11146	4.71831	1.57353	-0.593672	lidar	0.0581856	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.635	-0.885096	4.71042	1.56166	-0.563937	radar	5.21164	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6465	-0.637142	4.73074	1.53963	-0.555567	lidar	0.51956	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6331	-0.396628	4.74106	1.49728	-0.600021	radar	2.2313	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5869	-0.109071	4.81004	1.45661	-0.60919	lidar	2.58052	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.568	0.129183	4.81248	1.42711	-0.615928	radar	2.74744	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5445	0.415814	4.88117	1.40261	-0.604917	lidar	1.79244	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5336	0.654531	4.87278	1.39996	-0.542629	radar	1.77663	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5277	0.933295	4.92613	1.38924	-0.520717	lidar	3.09951	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4902	1.19146	4.94025	1.38864	-0.44616	radar	6.78948	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4357	1.43095	4.93706	1.36348	-0.44961	lidar	0.0772184	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3955	1.65233	4.90612	1.35165	-0.424233	radar	8.06917	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.343	1.86796	4.87391	1.33026	-0.425552	lidar	0.339771	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2729	2.0989	4.87213	1.29639	-0.458714	radar	0.393915	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2119	2.2976	4.82288	1.27372	-0.459909	lidar	0.818265	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1485	2.52721	4.81619	1.26457	-0.422225	radar	0.541408	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0719	2.76795	4.83306	1.24396	-0.421119	lidar	0.0920773	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9745	2.98941	4.83973	1.19162	-0.508574	radar	3.17752	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8739	3.26198	4.90857	1.16847	-0.50371	lidar	1.53921	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.791	3.49102	4.91086	1.14785	-0.502263	radar	2.11208	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6844	3.69493	4.8871	1.11918	-0.507344	lidar	0.225094	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5675	3.90306	4.87827	1.08639	-0.523125	radar	1.12757	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4991	4.0882	4.82074	1.07301	-0.510197	lidar	3.77584	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3758	4.29113	4.81444	1.04315	-0.51803	radar	0.608802	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2154	4.50559	4.84184	1.00565	-0.53081	lidar	2.01887	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0655	4.70351	4.83424	0.986185	-0.493002	radar	9.03244	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9467	4.89844	4.81942	0.966455	-0.487712	lidar	0.434987	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7905	5.08957	4.82075	0.936664	-0.490779	radar	2.31912	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6229	5.29983	4.85605	0.908396	-0.493784	lidar	0.913965	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4506	5.47534	4.86262	0.859234	-0.552505	radar	0.852648	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2625	5.64676	4.86694	0.820238	-0.566058	lidar	1.20303	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0971	5.8076	4.85416	0.782126	-0.593107	radar	3.07876	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9217	5.96794	4.84537	0.750003	-0.59656	lidar	0.0366955	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7791	6.16087	4.81753	0.774582	-0.460341	radar	4.92913	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6119	6.31774	4.80175	0.7508	-0.462095	lidar	0.108399	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4623	6.49711	4.78829	0.754024	-0.404528	radar	1.63619	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2422	6.71333	4.88295	0.737494	-0.395962	lidar	4.19278	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0451	6.85637	4.87052	0.711281	-0.396246	radar	5.49422	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8341	7.02769	4.90673	0.688833	-0.398239	lidar	1.03896	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6207	7.16034	4.91243	0.646272	-0.444834	radar	1.71332	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4363	7.30744	4.90259	0.628005	-0.44033	lidar	0.275558	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2069	7.42758	4.93266	0.566656	-0.536858	radar	2.69258	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0259	7.59059	4.93975	0.558445	-0.513857	lidar	2.11766	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8425	7.76443	4.93595	0.574955	-0.422559	radar	5.66789	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6356	7.90782	4.94558	0.558259	-0.416683	lidar	0.0691576	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4437	8.04513	4.92956	0.550366	-0.390405	radar	1.52567	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2158	8.08351	4.86472	0.494549	-0.437543	lidar	4.6476	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0232	8.24664	4.85563	0.522842	-0.322468	radar	5.83935	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8465	8.40042	4.85132	0.527254	-0.296688	lidar	2.88726	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6043	8.50572	4.8889	0.481708	-0.369453	radar	4.75899	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3579	8.64016	4.93886	0.466143	-0.364685	lidar	1.32086	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1575	8.77745	4.92104	0.481152	-0.288391	radar	1.39241	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9588	8.88073	4.89257	0.467159	-0.288435	lidar	0.590687	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7564	9.00663	4.87506	0.476511	-0.232348	radar	0.948046	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5349	9.0782	4.84845	0.448727	-0.252846	lidar	0.862152	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2937	9.18318	4.88396	0.422449	-0.28857	radar	4.5683	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0112	9.26862	4.93861	0.392008	-0.307724	lidar	6.09988	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7921	9.35326	4.92683	0.370768	-0.323707	radar	1.72555	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5394	9.45228	4.96088	0.35548	-0.321956	lidar	0.726384	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2743	9.47605	4.98134	0.284359	-0.438829	radar	5.93569	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9869	9.60074	5.07635	0.279165	-0.415422	lidar	3.47523	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7424	9.69423	5.07235	0.286125	-0.347604	radar	2.93925	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4696	9.80131	5.13101	0.280971	-0.330323	lidar	1.28542	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2223	9.87644	5.13809	0.26484	-0.333826	radar	0.457784	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9521	10.0003	5.20041	0.270665	-0.303729	lidar	1.55583	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6977	10.0657	5.20481	0.252937	-0.309086	radar	0.0791844	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4496	10.1747	5.22701	0.257281	-0.283811	lidar	1.28082	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1933	10.2406	5.23752	0.238239	-0.299643	radar	0.563004	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9549	10.2666	5.19878	0.21062	-0.315988	lidar	0.577448	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7064	10.3341	5.19135	0.2088	-0.284518	radar	0.265876	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.481	10.3288	5.12583	0.172852	-0.312934	lidar	1.66861	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1902	10.3442	5.18588	0.122449	-0.396218	radar	7.69846	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9287	10.3994	5.2037	0.113504	-0.381952	lidar	0.320513	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6822	10.4421	5.15931	0.127931	-0.288464	radar	6.68765	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4364	10.4074	5.11771	0.0851182	-0.32638	lidar	2.09196	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1757	10.4344	5.12253	0.0757456	-0.309407	radar	0.597852	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8741	10.5875	5.2352	0.119193	-0.229212	lidar	7.94026	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.615	10.6565	5.22747	0.144269	-0.145716	radar	1.71251	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3641	10.6563	5.20358	0.121021	-0.166604	lidar	0.658304	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1	10.6807	5.21465	0.104859	-0.186094	radar	0.285595	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8454	10.7778	5.23555	0.126385	-0.146819	lidar	3.72234	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5789	10.8298	5.24914	0.130268	-0.127038	radar	1.22392	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3418	10.7973	5.19502	0.0968359	-0.160866	lidar	2.19297	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0818	10.8376	5.19489	0.1033	-0.127573	radar	0.38049	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8356	10.9029	5.19375	0.113947	-0.106102	lidar	1.83131	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5583	10.9218	5.21914	0.0999369	-0.124512	radar	2.72686	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3277	10.9374	5.17814	0.0906198	-0.128116	lidar	0.879971	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.065	10.861	5.19556	-0.00539466	-0.334518	radar	9.83408	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7768	10.8279	5.22369	-0.0350211	-0.350438	lidar	2.73618	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5222	10.8247	5.21319	-0.0451982	-0.33357	radar	0.23197	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2873	10.8171	5.18165	-0.0592936	-0.330822	lidar	1.02078	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0345	10.8804	5.14738	-0.00427936	-0.167253	radar	6.93966	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77526	10.9274	5.16225	0.00893234	-0.138617	lidar	1.90684	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54029	10.9097	5.12551	-0.00493283	-0.144517	radar	4.07077	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28145	10.9351	5.13572	-0.000285585	-0.129305	lidar	0.587989	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03257	10.9169	5.11701	-0.00951941	-0.123526	radar	2.67316	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.77079	10.9477	5.13285	-0.00124576	-0.1054	lidar	0.866946	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52778	10.905	5.10615	-0.0247709	-0.128722	radar	6.59339	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.35373	10.8284	4.98266	-0.0614681	-0.165504	lidar	5.94387	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.09955	10.8443	4.98529	-0.0450499	-0.113076	radar	1.27412	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.77639	10.8851	5.09578	-0.0265878	-0.0827369	lidar	4.63855	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.51254	10.8867	5.10085	-0.0151643	-0.0407081	radar	1.79672	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.2409	10.8739	5.12212	-0.0205798	-0.0451078	lidar	0.558473	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.99823	10.9101	5.0969	0.0148633	0.0418893	radar	3.04943	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
