time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461600000	-24.5818	-6.36754	4.46558	2.26388	-0.555386	lidar	5.00138	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7211	-6.18858	4.51559	2.23648	-0.552348	radar	0.34038	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.916	-5.95046	4.7634	2.20302	-0.563039	lidar	3.07388	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0489	-5.73976	4.8296	2.17062	-0.565382	radar	1.83996	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1767	-5.58249	4.70825	2.15481	-0.549555	lidar	0.296095	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3335	-5.38377	4.88856	2.1447	-0.518514	radar	1.22467	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4869	-5.1374	5.03246	2.11365	-0.526525	lidar	0.521698	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6173	-4.95597	5.06454	2.10884	-0.486994	radar	6.13764	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7254	-4.81192	4.82906	2.09984	-0.466261	lidar	0.703254	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8478	-4.59641	4.88157	2.07828	-0.461423	radar	0.142665	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9678	-4.33111	5.02914	2.04335	-0.476992	lidar	0.338543	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0744	-4.11771	4.76076	2.00114	-0.525391	radar	11.1646	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1731	-3.80232	5.0478	1.9522	-0.55476	lidar	1.35855	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2459	-3.56971	4.87082	1.90286	-0.60297	radar	3.35197	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2718	-3.31097	4.89899	1.8521	-0.625322	lidar	4.20932	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3214	-3.06927	4.85714	1.80778	-0.650707	radar	0.385414	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3399	-2.86157	4.73078	1.76934	-0.655877	lidar	1.50944	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3957	-2.65096	4.68673	1.74888	-0.635024	radar	1.46047	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4616	-2.56252	4.23887	1.74528	-0.602444	lidar	4.76612	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5156	-2.34015	4.33202	1.72946	-0.574349	radar	1.30336	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5647	-2.14492	4.28234	1.70921	-0.564867	lidar	0.628321	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.5955	-1.91876	4.35776	1.6909	-0.540213	radar	2.20131	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.5989	-1.62423	4.60694	1.64997	-0.556578	lidar	1.58426	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.595	-1.41114	4.532	1.60722	-0.585769	radar	1.50322	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6006	-1.16446	4.60096	1.57705	-0.586948	lidar	0.0404845	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6295	-0.953152	4.54232	1.56293	-0.566413	radar	5.08415	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6435	-0.661675	4.76617	1.5401	-0.560671	lidar	0.838491	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6308	-0.408881	4.83579	1.50136	-0.587029	radar	2.30232	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5867	-0.0579301	5.20964	1.46329	-0.595706	lidar	2.10617	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5668	0.202027	5.22568	1.43514	-0.598499	radar	2.75722	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.542	0.516384	5.4139	1.41216	-0.590613	lidar	0.626553	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5302	0.768269	5.30728	1.40448	-0.55109	radar	1.96228	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.522	1.04182	5.34114	1.39107	-0.536767	lidar	2.29604	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4821	1.33145	5.3548	1.38504	-0.488319	radar	6.49017	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4277	1.51144	5.0793	1.35391	-0.496794	lidar	0.721992	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3898	1.70154	4.8357	1.33694	-0.479263	radar	8.72817	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3393	1.86662	4.60134	1.30943	-0.48453	lidar	0.491534	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2725	2.08499	4.62678	1.2795	-0.497133	radar	0.27428	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2151	2.24666	4.4268	1.25189	-0.501776	lidar	0.404807	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1541	2.44376	4.30619	1.23566	-0.481311	radar	0.57798	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0723	2.72215	4.55493	1.219	-0.470551	lidar	0.612622	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9782	2.94744	4.74471	1.17928	-0.509335	radar	2.83501	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8656	3.28582	5.13986	1.16652	-0.490569	lidar	1.58879	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7817	3.52559	5.13153	1.15009	-0.480895	radar	2.14188	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6793	3.70187	4.95062	1.11745	-0.492602	lidar	0.370911	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5638	3.90527	4.91892	1.08634	-0.502825	radar	1.125	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5049	4.04928	4.63812	1.06515	-0.503103	lidar	3.55042	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3838	4.24074	4.63806	1.03435	-0.511936	radar	0.544674	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2166	4.4931	4.85294	1.00637	-0.510685	lidar	2.23713	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0682	4.67938	4.69683	0.979237	-0.500315	radar	8.89952	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9521	4.87175	4.67207	0.958954	-0.495794	lidar	0.384718	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7965	5.0586	4.68749	0.927839	-0.50189	radar	2.31438	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6206	5.30158	4.88942	0.908262	-0.491707	lidar	1.02427	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4461	5.49234	5.05935	0.870163	-0.517445	radar	0.736956	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2566	5.66451	5.04627	0.832053	-0.530842	lidar	1.20369	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0925	5.82657	5.04533	0.797886	-0.545928	radar	3.12799	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9191	5.97915	4.97398	0.763881	-0.55487	lidar	0.0961101	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7824	6.13802	4.48284	0.758054	-0.508353	radar	3.84926	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6235	6.28842	4.46972	0.733244	-0.508074	lidar	0.0301825	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4807	6.43439	4.33237	0.715989	-0.495355	radar	1.18973	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2371	6.71264	4.77185	0.721385	-0.450624	lidar	4.99564	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0463	6.83955	4.67974	0.688161	-0.460355	radar	5.39372	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.827	7.03025	4.84459	0.672933	-0.447586	lidar	1.05153	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6135	7.16983	4.95946	0.638712	-0.465449	radar	1.53398	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4316	7.30738	4.90686	0.616039	-0.466186	lidar	0.323986	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1926	7.46191	5.27209	0.582153	-0.489381	radar	1.72197	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.007	7.62057	5.23281	0.570427	-0.476488	lidar	2.16113	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8233	7.7927	4.9286	0.576102	-0.427886	radar	5.71202	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6207	7.92808	4.92467	0.55667	-0.425877	lidar	0.0450542	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4349	8.0502	4.81216	0.53867	-0.421195	radar	1.5366	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2306	8.05505	4.59432	0.4725	-0.47602	lidar	4.28144	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0477	8.17825	4.29078	0.467314	-0.443963	radar	4.68888	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8735	8.34179	4.36106	0.475538	-0.408593	lidar	3.32436	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6231	8.46759	4.79166	0.451738	-0.419297	radar	5.17122	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3559	8.631	4.99281	0.449559	-0.392911	lidar	1.58425	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1657	8.7458	4.66148	0.446905	-0.362125	radar	1.45395	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9756	8.84265	4.61334	0.430206	-0.361906	lidar	0.445529	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7884	8.93335	4.40901	0.417422	-0.351042	radar	0.53883	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5707	9.01194	4.43043	0.39407	-0.356817	lidar	0.488633	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3233	9.12716	4.71686	0.381748	-0.352732	radar	5.0668	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0151	9.24815	4.9644	0.370352	-0.339306	lidar	6.41853	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8024	9.32732	4.91258	0.351118	-0.34349	radar	1.62012	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5333	9.44597	5.04886	0.346262	-0.326293	lidar	0.773372	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2576	9.49722	5.3467	0.304441	-0.365279	radar	4.57912	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9351	9.65277	5.60511	0.314785	-0.326926	lidar	2.11963	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.6845	9.75794	5.27842	0.318549	-0.288936	radar	3.14112	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4084	9.86426	5.3713	0.313129	-0.27661	lidar	0.291406	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.152	9.95441	5.4063	0.302344	-0.273939	radar	0.351777	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.8795	10.0735	5.49247	0.304392	-0.254552	lidar	0.35169	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6164	10.1527	5.49113	0.290941	-0.255271	radar	0.0220929	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3831	10.2382	5.42992	0.282712	-0.251901	lidar	1.19968	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1158	10.3208	5.51366	0.27135	-0.252779	radar	0.39199	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9141	10.3034	5.2481	0.224985	-0.296614	lidar	1.74292	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6692	10.3636	5.1559	0.213648	-0.290286	radar	0.144655	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4825	10.3243	4.89958	0.163273	-0.337185	lidar	1.94037	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1601	10.3813	5.44248	0.145761	-0.34403	radar	7.4107	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.8962	10.4307	5.43979	0.133493	-0.338401	lidar	0.17973	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6695	10.447	4.93253	0.119203	-0.322152	radar	6.06738	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4498	10.3985	4.80881	0.0709794	-0.362353	lidar	2.01216	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1914	10.4175	4.90144	0.0539999	-0.361041	radar	0.628144	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8546	10.597	5.22627	0.110617	-0.265019	lidar	8.04106	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6092	10.6451	4.95841	0.113268	-0.236005	radar	1.32995	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3749	10.6374	4.90343	0.0860777	-0.255084	lidar	0.465238	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.112	10.6603	5.05285	0.072723	-0.25831	radar	0.399579	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8482	10.7634	5.14104	0.0976811	-0.212559	lidar	4.12695	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5833	10.8123	5.11555	0.100485	-0.193018	radar	1.36703	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3679	10.7659	4.96325	0.0583319	-0.23358	lidar	1.59633	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1213	10.7902	4.87086	0.0540304	-0.221159	radar	0.398815	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8674	10.8654	4.93971	0.0707119	-0.188044	lidar	2.28892	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5861	10.8876	5.06502	0.0645893	-0.183368	radar	2.89063	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3638	10.8993	4.98378	0.0520823	-0.188991	lidar	0.558575	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0749	10.86	5.62102	0.00493379	-0.255233	radar	6.66608	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.759	10.8341	5.69882	-0.0169299	-0.263861	lidar	2.55997	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5002	10.839	5.45987	-0.0216982	-0.247555	radar	0.756623	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2786	10.8209	5.32005	-0.0423026	-0.260275	lidar	1.22595	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0515	10.8562	4.76187	-0.0259967	-0.208835	radar	5.03838	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78993	10.9134	4.85439	-0.00813019	-0.17484	lidar	2.18191	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.5826	10.8755	4.80168	-0.036251	-0.202102	radar	3.72065	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.31236	10.9128	4.90298	-0.0243931	-0.175023	lidar	0.922914	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.08385	10.8797	4.81713	-0.0447209	-0.188012	radar	2.32557	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.80352	10.9239	4.9475	-0.0273333	-0.154851	lidar	1.35476	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.58209	10.8693	4.86556	-0.0576552	-0.182941	radar	6.10542	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.45267	10.7768	4.52242	-0.110283	-0.239609	lidar	3.13786	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.21609	10.7762	4.4711	-0.108019	-0.219052	radar	1.50388	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.81562	10.8579	4.9666	-0.0536432	-0.132735	lidar	7.81753	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.5605	10.8527	4.8336	-0.0493901	-0.110853	radar	1.92466	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.26807	10.852	4.98127	-0.0444868	-0.095883	lidar	0.852372	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.05842	10.8675	4.64198	-0.0318025	-0.0641059	radar	2.72997	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
